Min0,Min1,Min2,Min3,Min4,Max0,Max1,Max2,Max3,Max4,Mean0,Mean1,Mean2,Mean3,Mean4,Std0,Std1,Std2,Std3,Std4,NPeaks0,NPeaks1,NPeaks2,NPeaks3,NPeaks4,NPlateau00,NPlateau01,NPlateau02,NPlateau03,NPlateau04,NPlateau10,NPlateau11,NPlateau12,NPlateau13,NPlateau14,NPlateau20,NPlateau21,NPlateau22,NPlateau23,NPlateau24,NPlateau30,NPlateau31,NPlateau32,NPlateau33,NPlateau34,NPlateau40,NPlateau41,NPlateau42,NPlateau43,NPlateau44,Response
21.08,26.12,19.01,20.97,17.06,22.11,28.1,22.95,22.87,26.03,21.77,27.66,21.1,21.72,21.94,0.38,0.5,0.84,0.49,3.84,0.31,0.08,0.83,0.11,0.13,3.16,0.04,1.74,1.0,2.83,0.27,0.07,0.94,0.0,0.0,5.14,3.24,0.0,0.3,2.3,8.93,1.72,1.03,2.02,1.18,0.17,1.88,0.13,0.13,2.15,touch
20.96,26.07,18.9,21.05,17.11,21.91,28.02,21.02,24.96,18.0,22.02,27.69,20.47,23.62,17.5,0.46,0.38,0.54,1.24,0.25,0.34,0.05,0.3,0.0,0.0,0.28,0.11,2.26,1.09,3.31,3.79,2.94,1.08,1.92,0.81,4.14,2.16,1.25,1.13,1.25,2.3,0.78,0.26,0.0,1.09,4.12,4.2,2.2,0.0,0.0,touch
20.95,26.1,19.05,20.88,16.98,22.11,28.03,21.08,24.95,17.93,21.88,27.69,20.69,23.69,17.35,0.19,0.61,0.6,1.15,0.34,0.09,0.0,0.0,0.0,0.0,0.0,0.34,2.16,1.21,2.88,3.73,2.99,1.14,1.97,1.08,3.95,1.91,0.85,1.23,0.87,1.93,1.1,0.0,0.0,0.77,4.04,4.02,2.18,0.13,0.21,touch
21.09,26.1,19.11,20.92,16.91,22.09,27.95,21.09,25.07,18.13,21.77,27.71,20.64,23.49,17.39,0.38,0.75,0.83,1.12,0.53,0.0,0.0,0.21,0.0,0.06,0.2,0.13,2.08,1.1,3.0,3.94,3.0,0.86,1.96,0.73,3.87,1.99,0.71,1.15,1.03,1.94,1.03,0.01,0.0,1.28,4.37,3.97,2.24,0.0,0.1,touch
21.12,26.12,18.93,20.96,16.99,21.91,28.11,21.06,25.01,17.99,21.8,27.61,20.68,23.49,17.46,0.46,0.27,0.68,1.01,0.66,0.0,0.12,0.09,0.0,0.16,0.0,0.24,2.11,1.2,3.06,4.12,2.78,0.87,1.7,1.12,4.08,2.15,1.24,0.66,1.06,1.68,0.87,0.0,0.0,1.16,3.96,3.82,1.7,0.0,0.0,touch
20.94,26.07,18.89,21.1,17.11,21.97,27.96,21.05,25.02,17.99,21.85,27.72,20.65,23.59,17.42,0.26,0.64,0.4,1.16,0.59,0.0,0.03,0.0,0.0,0.0,0.17,0.0,2.15,0.83,3.14,3.99,2.85,0.95,1.88,0.78,4.23,2.07,0.92,0.9,1.08,2.01,1.23,0.04,0.0,0.85,3.78,4.11,1.92,0.0,0.05,touch
21.03,26.11,19.02,21.03,16.92,22.08,28.04,20.89,24.98,18.01,21.79,27.55,20.5,23.53,17.33,0.45,0.42,0.84,0.92,0.4,0.08,0.0,0.1,0.0,0.02,0.07,0.04,1.77,1.05,2.74,3.92,3.13,1.24,1.99,1.1,4.15,2.09,1.08,0.89,0.8,2.22,1.1,0.0,0.13,0.68,4.27,4.13,2.22,0.09,0.0,touch
21.09,25.88,18.89,20.94,16.97,22.04,28.08,21.07,24.96,18.13,21.83,27.61,20.66,23.62,17.5,0.49,0.52,0.61,1.17,0.19,0.34,0.0,0.0,0.0,0.0,0.14,0.0,1.96,0.72,3.05,4.16,2.83,1.11,2.12,0.75,3.95,1.94,0.76,0.85,1.0,1.87,0.99,0.35,0.0,1.22,3.71,4.13,1.88,0.19,0.0,touch
21.02,25.91,19.11,20.98,17.06,21.9,27.96,20.92,25.0,17.97,21.87,27.62,20.61,23.66,17.46,0.16,0.68,0.8,1.03,0.73,0.0,0.1,0.16,0.0,0.0,0.0,0.1,1.97,1.06,3.19,3.68,3.08,1.16,1.83,0.83,4.11,2.28,0.91,0.8,0.75,1.98,1.25,0.0,0.19,0.84,3.8,3.93,1.87,0.0,0.21,touch
21.03,26.08,19.12,21.04,16.98,21.96,28.05,21.06,24.91,18.0,22.02,27.5,20.71,23.52,17.35,0.47,0.54,0.48,1.27,0.42,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.14,0.88,3.09,4.13,3.01,1.11,2.14,1.2,4.2,1.83,1.23,1.11,0.87,2.03,1.09,0.16,0.0,1.1,4.0,3.96,1.84,0.0,0.0,touch
21.12,25.9,18.95,20.99,16.89,22.07,28.06,20.89,24.92,17.92,21.83,27.5,20.69,23.55,17.48,0.34,0.55,0.95,0.99,0.72,0.26,0.0,0.0,0.0,0.0,0.13,0.13,2.18,0.94,2.97,4.13,2.92,1.07,1.99,1.02,3.98,2.26,0.79,1.2,1.25,2.17,0.84,0.12,0.0,1.03,3.83,4.01,1.7,0.23,0.26,touch
21.13,25.05,18.04,20.99,16.94,21.92,27.03,19.11,22.06,18.09,21.18,26.23,18.64,20.98,17.54,0.49,0.74,0.59,0.08,0.56,0.0,0.0,0.13,0.0,0.0,7.74,1.93,1.19,0.0,0.06,5.76,3.14,0.83,0.0,0.1,5.28,0.0,2.07,0.07,2.73,4.1,0.24,0.0,0.31,0.0,1.94,2.24,2.0,0.0,3.29,touch
20.87,24.88,17.99,21.0,16.9,22.07,27.03,19.05,22.11,18.12,21.27,26.14,18.67,21.12,17.55,0.71,0.34,0.54,0.23,0.53,0.0,0.14,0.2,0.06,0.13,7.93,2.06,1.05,0.0,0.0,5.86,2.75,1.04,0.0,0.0,4.78,0.0,2.34,0.05,2.92,3.86,0.0,0.0,0.0,0.0,2.1,1.87,2.03,0.12,3.07,touch
21.08,25.06,18.0,21.1,16.97,21.9,27.13,18.88,21.9,18.11,21.27,26.2,18.78,21.0,17.52,0.73,0.35,0.66,0.32,0.81,0.0,0.17,0.2,0.0,0.0,7.91,2.08,0.88,0.25,0.0,6.07,3.06,1.05,0.17,0.0,5.14,0.15,2.23,0.24,3.2,3.71,0.27,0.21,0.0,0.0,2.08,1.77,1.87,0.0,2.95,touch
21.08,24.91,18.1,20.99,16.98,21.94,27.12,19.07,21.9,18.12,21.24,26.32,18.6,21.12,17.6,0.19,0.33,0.6,0.44,0.45,0.01,0.0,0.0,0.0,0.0,7.77,2.05,1.23,0.0,0.0,6.2,2.98,1.1,0.04,0.17,4.72,0.0,2.33,0.08,2.86,4.19,0.0,0.17,0.0,0.0,1.86,2.25,2.18,0.09,3.24,touch
21.1,25.1,17.94,20.91,16.92,21.93,26.97,19.01,22.07,17.96,21.35,26.12,18.79,21.03,17.54,0.42,0.41,0.68,0.57,0.6,0.0,0.0,0.32,0.0,0.07,7.9,2.08,0.86,0.06,0.0,6.16,3.04,1.07,0.0,0.0,5.04,0.07,1.89,0.0,2.72,4.34,0.0,0.11,0.0,0.04,2.2,1.92,2.25,0.0,2.96,touch
20.9,25.1,18.07,21.1,16.91,22.02,26.92,19.12,21.95,18.04,21.36,26.15,18.71,20.97,17.69,0.24,0.43,0.8,0.14,0.58,0.17,0.0,0.0,0.18,0.0,7.93,1.88,0.69,0.0,0.0,6.04,3.28,1.08,0.0,0.0,5.05,0.2,2.22,0.0,3.03,4.21,0.09,0.0,0.22,0.0,1.68,1.74,2.06,0.0,2.96,touch
20.91,24.96,18.11,21.07,17.13,21.99,27.01,19.02,21.94,18.0,21.38,26.26,18.8,21.02,17.68,0.64,0.55,0.6,0.15,0.54,0.0,0.24,0.0,0.05,0.02,8.14,2.09,1.21,0.0,0.0,6.05,2.91,1.07,0.0,0.0,5.01,0.17,1.97,0.11,3.31,3.93,0.0,0.01,0.13,0.0,1.75,2.26,2.01,0.0,2.84,touch
21.03,25.01,17.97,21.05,16.9,21.87,26.95,18.96,21.88,17.9,21.41,26.07,18.74,21.12,17.5,0.55,0.3,0.59,0.36,0.24,0.09,0.0,0.02,0.0,0.13,8.11,1.92,1.17,0.0,0.0,6.06,2.67,1.0,0.18,0.0,4.96,0.0,1.7,0.15,2.86,3.9,0.0,0.0,0.12,0.0,2.18,1.86,2.21,0.33,3.07,touch
20.98,24.94,17.92,21.12,16.95,21.94,27.0,19.03,21.95,17.99,21.37,26.16,18.65,21.14,17.52,0.34,0.78,0.69,0.52,0.37,0.0,0.29,0.22,0.1,0.28,8.21,2.07,0.84,0.25,0.29,5.72,3.02,1.01,0.0,0.13,5.26,0.0,2.36,0.0,2.75,3.81,0.0,0.07,0.0,0.05,2.11,2.05,2.1,0.14,2.72,touch
21.09,24.89,18.06,21.01,17.12,22.02,26.98,18.93,22.09,17.97,21.4,26.28,18.72,21.12,17.68,0.61,0.36,0.31,0.15,0.39,0.23,0.11,0.2,0.0,0.0,7.9,1.83,1.11,0.15,0.0,5.85,2.93,1.29,0.0,0.14,4.94,0.19,2.19,0.07,3.22,4.2,0.07,0.12,0.0,0.0,2.06,1.97,2.16,0.26,3.07,touch
21.93,23.89,19.1,20.9,17.04,25.12,26.1,24.92,24.1,17.92,24.18,24.85,22.99,22.09,17.6,0.58,0.32,1.25,0.81,0.66,0.08,0.0,0.29,0.11,0.0,5.81,0.2,0.24,0.15,1.65,0.01,1.1,0.27,0.0,4.17,4.95,1.18,2.72,0.0,1.13,5.97,5.02,1.09,0.02,0.01,2.78,0.74,2.11,2.11,3.01,touch
22.01,24.01,19.01,20.95,16.89,25.04,26.11,24.9,23.93,17.89,24.17,24.89,23.16,22.31,17.78,0.97,0.12,1.34,0.71,0.33,0.26,0.21,0.0,0.0,0.05,6.12,0.0,0.18,0.07,2.24,0.0,1.17,0.2,0.12,4.04,5.0,1.03,3.11,0.0,0.9,6.03,4.69,0.9,0.08,0.0,3.14,0.97,1.99,1.88,3.21,touch
22.08,24.0,19.09,20.91,16.95,25.05,25.94,25.01,23.87,18.03,24.05,24.95,23.06,22.1,17.68,1.08,0.34,1.74,0.67,0.26,0.25,0.0,0.18,0.27,0.0,6.2,0.07,0.05,0.0,2.21,0.13,0.72,0.1,0.07,3.95,4.8,1.22,3.09,0.0,1.05,5.64,4.84,1.24,0.11,0.11,2.92,1.24,2.03,2.03,3.15,touch
22.08,24.03,18.96,21.05,16.92,24.94,26.08,24.95,23.95,18.0,24.1,25.02,23.03,22.27,17.59,0.66,0.41,1.59,0.7,0.33,0.28,0.09,0.0,0.03,0.04,6.11,0.0,0.16,0.1,1.9,0.0,0.76,0.0,0.01,4.33,5.2,0.89,3.0,0.0,0.99,6.07,4.97,1.12,0.21,0.15,3.24,0.97,2.08,2.04,2.77,touch
22.02,23.93,18.88,21.12,16.95,24.98,25.88,25.04,23.99,17.96,24.18,24.92,23.14,22.28,17.79,0.8,0.57,1.53,0.95,0.36,0.0,0.09,0.0,0.12,0.16,5.76,0.19,0.0,0.15,2.14,0.0,1.01,0.15,0.05,3.82,4.72,0.94,2.96,0.0,1.0,6.15,5.03,1.1,0.0,0.11,2.86,0.91,1.9,2.1,2.98,touch
22.1,24.0,18.92,20.97,17.06,24.94,25.96,25.0,24.09,18.09,24.01,24.79,23.0,22.29,17.71,1.06,0.17,1.46,0.84,0.72,0.0,0.0,0.02,0.07,0.04,6.15,0.03,0.0,0.12,2.31,0.0,1.09,0.1,0.0,4.24,5.26,1.18,3.16,0.01,0.9,5.84,5.06,1.06,0.01,0.0,3.13,1.02,1.97,2.32,3.18,touch
22.0,24.12,18.98,21.09,17.06,25.11,25.93,25.03,24.02,17.9,24.18,25.03,23.1,22.22,17.82,0.58,0.05,1.66,0.66,0.36,0.0,0.13,0.0,0.21,0.0,5.85,0.0,0.05,0.08,1.8,0.13,1.01,0.0,0.1,4.27,4.77,1.12,2.78,0.0,1.25,6.2,5.08,0.8,0.1,0.0,3.21,1.15,1.98,2.22,2.75,touch
21.89,24.07,18.94,20.96,16.96,24.91,25.96,25.01,24.0,17.91,24.2,24.97,23.01,22.13,17.7,1.11,0.38,1.35,0.79,0.38,0.0,0.22,0.0,0.0,0.02,6.14,0.32,0.0,0.01,2.2,0.01,0.87,0.36,0.0,3.68,5.01,0.77,3.01,0.0,1.08,6.04,5.14,1.05,0.0,0.11,3.3,0.83,1.94,1.78,2.69,touch
22.1,24.06,19.04,21.04,16.96,25.09,26.07,25.03,23.9,18.06,24.1,25.01,23.22,22.22,17.73,1.1,0.0,1.47,0.92,0.56,0.16,0.0,0.0,0.0,0.0,6.23,0.18,0.0,0.06,2.02,0.0,0.84,0.0,0.0,3.72,5.27,1.0,3.0,0.0,0.92,6.09,4.76,1.19,0.03,0.0,2.67,1.24,1.89,2.06,3.13,touch
21.93,24.03,19.0,21.04,17.07,24.94,25.96,24.87,23.92,17.93,24.04,25.02,23.06,22.17,17.57,0.67,0.11,1.17,0.73,0.31,0.0,0.08,0.07,0.01,0.0,5.95,0.02,0.16,0.12,2.08,0.0,0.89,0.05,0.0,3.86,4.87,0.89,2.92,0.26,1.24,6.31,5.23,1.01,0.0,0.0,2.8,1.24,1.85,1.85,2.99,touch
21.03,25.07,18.02,19.89,17.02,21.88,26.89,19.89,21.01,18.11,21.19,26.12,18.78,20.85,17.48,0.3,0.4,0.29,0.51,0.6,0.07,0.34,0.0,0.09,0.21,7.07,1.24,0.19,0.03,0.01,1.93,0.05,0.0,0.17,1.22,0.83,0.27,0.01,0.0,3.24,0.86,2.22,0.11,0.07,1.99,6.08,2.76,1.83,1.09,0.07,touch
20.92,25.02,17.91,20.03,17.06,22.04,27.07,20.02,21.1,18.09,21.19,25.93,18.79,20.96,17.51,0.34,0.22,0.32,0.47,0.35,0.28,0.0,0.22,0.0,0.14,7.04,1.12,0.0,0.09,0.03,1.92,0.0,0.0,0.0,1.04,1.15,0.29,0.0,0.06,3.13,0.85,2.11,0.23,0.2,2.27,5.73,3.14,1.95,1.08,0.0,touch
21.11,25.1,18.1,20.07,16.92,21.94,27.03,20.1,21.12,17.97,21.13,26.0,18.89,21.01,17.45,0.63,0.37,0.47,0.35,0.6,0.0,0.28,0.0,0.0,0.0,7.07,0.89,0.0,0.0,0.23,1.72,0.0,0.0,0.0,1.08,1.15,0.15,0.0,0.25,2.84,1.27,2.02,0.16,0.09,1.94,5.75,3.02,1.79,1.17,0.0,touch
20.98,25.0,18.01,20.09,17.03,21.9,26.89,20.11,21.11,17.99,21.26,25.94,18.82,20.94,17.53,0.13,0.52,0.09,0.19,0.55,0.04,0.0,0.12,0.0,0.14,7.24,0.77,0.03,0.24,0.33,1.91,0.0,0.0,0.02,0.94,0.86,0.0,0.0,0.0,2.77,0.76,1.91,0.0,0.09,1.68,5.99,3.17,2.23,0.69,0.0,touch
21.05,24.88,17.93,20.05,17.0,22.02,27.12,19.91,20.91,17.91,21.29,25.88,18.97,20.81,17.52,0.55,0.25,-0.0,0.42,0.47,0.18,0.0,0.19,0.0,0.0,7.04,0.63,0.1,0.0,0.22,1.96,0.29,0.0,0.0,0.86,1.12,0.0,0.14,0.17,3.31,1.23,2.01,0.01,0.0,2.26,5.88,2.9,2.34,0.75,0.0,touch
20.98,24.87,17.92,19.92,16.99,22.06,26.91,20.03,21.06,17.91,21.14,25.87,18.91,20.91,17.51,0.23,0.51,0.45,0.43,0.64,0.11,0.03,0.3,0.28,0.0,6.83,1.14,0.0,0.18,0.22,1.89,0.0,0.0,0.31,1.18,1.15,0.28,0.0,0.13,2.63,1.19,2.11,0.0,0.0,1.95,5.88,3.06,1.79,0.9,0.1,touch
20.94,24.88,18.03,20.13,17.06,21.88,27.12,20.01,21.0,17.93,21.25,25.9,18.94,20.77,17.41,0.5,0.25,0.12,0.36,0.25,0.0,0.0,0.12,0.25,0.03,7.13,1.01,0.03,0.0,0.0,1.93,0.0,0.0,0.0,0.95,1.1,0.01,0.13,0.11,2.85,1.33,2.17,0.0,0.1,2.15,5.84,3.35,1.62,0.89,0.11,touch
21.1,24.89,17.87,19.9,16.9,21.89,27.04,19.99,20.89,18.01,21.29,26.06,18.86,20.92,17.39,0.55,0.43,0.24,0.34,0.74,0.09,0.01,0.18,0.03,0.0,7.03,0.88,0.0,0.04,0.0,1.81,0.0,0.11,0.0,1.24,0.82,0.12,0.18,0.28,3.13,1.01,2.17,0.0,0.07,1.79,6.27,3.21,2.16,0.79,0.0,touch
21.11,25.03,18.01,19.96,16.88,21.95,26.9,20.04,20.98,17.88,21.18,25.94,18.92,20.97,17.37,0.45,0.54,0.07,0.47,0.52,0.28,0.0,0.1,0.12,0.09,6.75,0.71,0.31,0.11,0.11,2.01,0.02,0.12,0.0,1.09,0.92,0.0,0.1,0.0,2.95,1.06,2.08,0.0,0.01,1.93,5.97,3.01,1.92,0.78,0.0,touch
21.1,24.97,18.06,19.99,17.0,21.99,26.92,20.06,20.94,17.9,21.18,26.0,18.95,20.92,17.49,0.54,0.51,0.34,0.22,0.65,0.0,0.15,0.0,0.24,0.14,6.9,1.16,0.0,0.0,0.06,2.28,0.02,0.03,0.18,0.93,0.87,0.0,0.0,0.01,2.68,0.86,2.17,0.28,0.0,1.85,6.03,2.87,1.98,1.07,0.1,touch
20.9,25.03,17.9,20.04,16.97,22.1,26.98,19.94,21.05,17.99,21.51,25.92,19.0,21.02,17.58,0.48,0.0,0.14,0.37,0.53,0.09,0.0,0.0,0.04,0.2,7.88,1.95,1.75,0.2,0.16,3.27,0.25,0.0,0.2,1.96,0.0,0.0,0.11,1.02,1.3,0.0,0.18,1.05,0.16,2.91,3.74,0.17,2.1,1.92,2.11,touch
21.12,25.1,18.07,20.02,16.9,21.97,27.08,19.95,20.91,17.98,21.48,25.95,19.04,20.88,17.8,0.78,0.39,0.0,0.42,0.42,0.0,0.0,0.0,0.1,0.14,8.14,1.91,1.9,0.0,0.19,3.06,0.0,0.12,0.0,2.22,0.0,0.0,0.16,1.04,1.05,0.0,0.03,0.96,0.12,2.97,3.98,0.0,2.01,1.81,2.1,touch
21.02,24.89,17.94,20.0,17.06,21.94,27.06,20.01,21.09,17.94,21.33,26.12,18.95,20.99,17.73,0.24,0.27,0.37,0.53,0.24,0.0,0.0,0.0,0.03,0.0,8.02,2.02,1.86,0.21,0.0,3.28,0.0,0.23,0.0,2.12,0.22,0.34,0.2,0.97,1.12,0.0,0.14,0.94,0.13,3.14,3.71,0.0,1.88,1.85,2.21,touch
20.99,25.08,18.12,19.98,16.87,22.03,26.91,19.98,21.0,17.98,21.51,25.98,18.93,20.9,17.64,0.68,0.42,0.0,0.32,0.21,0.28,0.0,0.0,0.06,0.03,8.0,2.17,1.82,0.0,0.0,2.82,0.0,0.33,0.0,1.9,0.15,0.03,0.12,1.14,0.84,0.11,0.0,0.98,0.01,3.03,3.93,0.0,2.22,1.72,2.24,touch
21.12,24.97,17.9,19.99,17.06,21.93,27.05,19.93,21.12,17.91,21.48,25.97,19.04,20.79,17.66,0.56,0.09,0.42,0.0,0.58,0.0,0.05,0.21,0.16,0.1,7.79,1.77,1.98,0.0,0.0,2.88,0.24,0.02,0.22,1.71,0.0,0.12,0.0,0.77,0.83,0.05,0.22,0.8,0.0,2.84,3.85,0.19,2.14,1.88,1.79,touch
20.99,25.09,17.91,19.88,17.05,21.89,27.1,19.91,20.95,17.88,21.46,25.99,19.07,20.96,17.77,0.61,0.55,0.11,0.29,0.2,0.0,0.17,0.06,0.0,0.0,8.01,1.86,1.94,0.08,0.0,3.11,0.11,0.24,0.0,1.87,0.0,0.37,0.0,1.22,1.06,0.08,0.0,0.91,0.01,3.18,4.11,0.03,1.86,2.09,2.03,touch
21.07,25.0,17.94,20.0,17.01,21.95,26.99,19.99,20.91,17.96,21.4,26.07,19.04,20.99,17.77,0.33,0.13,0.27,0.44,0.7,0.0,0.06,0.0,0.1,0.05,7.84,1.84,2.14,0.03,0.08,2.99,0.0,0.0,0.05,1.67,0.16,0.23,0.0,1.05,0.78,0.0,0.11,1.07,0.0,3.06,4.0,0.27,2.12,2.13,2.26,touch
21.04,24.92,17.88,19.92,16.91,22.11,26.97,19.92,21.08,18.02,21.51,25.95,18.92,20.98,17.77,0.55,0.15,0.12,0.19,0.4,0.1,0.25,0.09,0.08,0.22,8.12,1.87,2.26,0.0,0.14,3.13,0.25,0.19,0.0,1.92,0.0,0.0,0.08,1.07,0.74,0.13,0.05,1.06,0.27,3.09,3.92,0.02,1.86,1.85,1.87,touch
20.97,25.08,17.99,19.94,16.88,22.08,27.06,19.97,20.91,17.97,21.31,26.05,19.05,20.88,17.68,0.56,0.18,0.5,0.36,0.7,0.24,0.22,0.2,0.05,0.23,7.93,1.99,2.05,0.13,0.18,3.0,0.0,0.0,0.13,1.81,0.0,0.0,0.3,1.05,1.11,0.0,0.0,0.91,0.0,2.88,3.98,0.15,1.76,2.06,1.88,touch
21.1,25.01,17.88,19.94,17.08,21.93,27.09,19.99,21.0,18.03,21.37,25.89,18.91,20.99,17.81,0.41,0.05,0.28,0.27,0.43,0.0,0.27,0.09,0.08,0.0,7.74,1.99,2.13,0.0,0.02,3.03,0.06,0.0,0.04,2.02,0.0,0.22,0.0,1.05,1.14,0.03,0.12,0.93,0.0,3.06,4.12,0.0,2.22,2.05,2.02,touch
20.98,24.93,18.02,20.06,16.98,23.01,25.96,20.0,20.94,17.98,22.01,25.29,18.89,20.87,17.79,0.28,0.12,0.49,0.31,0.17,0.21,0.04,0.12,0.0,0.0,1.85,0.07,0.03,0.0,0.8,6.91,0.09,0.0,1.13,0.0,0.0,0.0,0.0,0.09,2.18,2.19,3.09,1.15,0.0,2.9,0.08,0.0,0.33,1.07,3.91,touch
21.05,24.94,18.07,19.96,17.08,22.92,25.91,20.07,20.93,17.93,22.01,25.24,18.86,20.73,17.93,0.19,0.3,0.19,0.18,0.31,0.14,0.16,0.0,0.27,0.28,2.03,0.0,0.06,0.16,0.75,7.13,0.0,0.22,1.03,0.0,0.0,0.0,0.0,0.07,1.91,1.98,2.91,1.27,0.0,2.86,0.23,0.0,0.16,0.84,3.75,touch
21.12,24.92,17.88,20.05,17.04,22.95,26.0,19.9,20.92,17.97,22.12,25.21,19.03,20.76,17.89,0.13,0.34,0.15,0.32,0.16,0.0,0.3,0.31,0.0,0.27,2.09,0.0,0.25,0.0,1.14,6.81,0.0,0.05,1.05,0.0,0.08,0.01,0.17,0.01,1.82,1.73,2.9,1.12,0.09,3.06,0.0,0.0,0.14,1.34,4.06,touch
21.1,24.91,18.0,20.09,16.95,23.12,26.09,20.0,21.02,18.05,22.01,25.23,18.79,20.83,17.89,0.41,0.3,0.36,0.11,0.0,0.0,0.0,0.09,0.27,0.03,2.01,0.17,0.02,0.0,1.23,6.83,0.0,0.0,0.75,0.0,0.0,0.0,0.03,0.18,1.83,2.21,2.81,0.97,0.0,3.19,0.0,0.0,0.11,1.06,3.87,touch
20.97,25.05,18.05,19.9,16.98,23.04,25.9,19.99,20.92,17.96,22.01,25.28,18.94,20.74,17.96,0.39,0.26,0.26,0.51,0.43,0.19,0.0,0.0,0.34,0.0,1.81,0.01,0.0,0.11,0.76,6.71,0.0,0.3,1.05,0.03,0.0,0.0,0.0,0.0,2.17,1.73,3.08,0.94,0.0,2.73,0.06,0.0,0.01,0.8,3.91,touch
20.91,24.95,17.88,19.92,17.08,23.07,25.95,20.1,20.91,17.91,22.11,25.12,18.78,20.85,17.82,0.34,0.66,0.36,0.23,0.26,0.12,0.08,0.09,0.01,0.0,1.82,0.26,0.0,0.0,0.87,6.68,0.0,0.0,0.87,0.05,0.1,0.0,0.0,0.11,1.9,1.86,2.75,0.97,0.18,3.23,0.29,0.0,0.0,1.08,4.08,touch
21.0,24.94,17.96,20.06,17.09,22.95,25.92,20.02,21.06,18.12,22.06,25.12,19.01,20.85,17.81,0.23,0.16,0.13,0.67,0.38,0.24,0.03,0.0,0.0,0.13,1.98,0.32,0.0,0.04,0.92,6.94,0.0,0.0,1.23,0.06,0.01,0.14,0.16,0.0,2.26,2.07,2.74,0.97,0.0,3.12,0.12,0.0,0.0,0.96,4.24,touch
21.08,25.01,18.12,20.0,17.04,23.09,26.1,20.03,21.01,18.05,22.11,25.12,19.01,20.69,17.9,0.19,0.64,0.36,0.58,0.4,0.0,0.0,0.0,0.0,0.08,2.21,0.29,0.0,0.0,0.86,6.81,0.0,0.04,1.11,0.0,0.0,0.0,0.0,0.0,1.81,2.12,2.82,1.04,0.0,3.16,0.0,0.0,0.0,0.99,3.83,touch
21.12,24.95,18.08,20.1,17.02,23.11,26.06,19.96,21.08,17.98,22.0,25.17,18.93,20.74,18.02,0.39,0.23,0.25,0.75,0.5,0.0,0.11,0.01,0.0,0.0,1.99,0.0,0.0,0.16,0.81,6.8,0.14,0.0,0.75,0.0,0.0,0.0,0.13,0.11,1.84,1.9,3.08,0.78,0.0,3.35,0.0,0.0,0.1,0.99,4.19,touch
20.92,25.11,17.98,20.04,17.01,22.99,25.91,19.97,21.06,17.99,22.0,25.21,18.98,20.73,17.96,0.09,0.69,0.29,0.14,0.02,0.05,0.0,0.05,0.13,0.0,2.33,0.23,0.0,0.04,1.08,7.15,0.02,0.0,1.03,0.03,0.0,0.03,0.0,0.0,1.91,1.82,3.13,1.02,0.37,3.05,0.09,0.23,0.27,1.19,4.13,touch
21.92,25.08,18.13,20.09,17.04,24.05,25.88,25.09,21.97,18.96,22.35,25.14,23.01,21.09,18.12,0.75,0.67,1.78,0.52,0.12,0.0,0.0,0.15,0.1,0.0,6.84,4.06,1.16,0.24,0.14,4.12,2.11,0.09,0.0,0.0,4.16,0.1,0.93,1.34,1.05,3.72,3.09,0.18,0.2,0.68,5.88,0.11,0.0,0.08,0.0,touch
21.93,24.97,17.98,20.05,17.08,23.87,25.9,24.94,21.89,19.09,22.46,25.12,23.19,21.33,18.01,0.71,0.36,1.97,0.45,0.28,0.0,0.0,0.0,0.0,0.11,7.13,4.22,1.12,0.0,0.0,4.32,2.25,0.0,0.02,0.07,3.99,0.0,0.84,1.02,1.05,3.97,2.94,0.0,0.0,0.84,6.17,0.08,0.0,0.0,0.0,touch
21.99,24.99,18.09,19.92,16.92,24.08,26.08,25.06,21.94,18.94,22.39,25.17,23.2,21.28,18.09,0.45,0.37,2.08,0.4,0.13,0.0,0.13,0.32,0.0,0.0,7.27,3.87,1.11,0.04,0.17,3.69,1.89,0.16,0.0,0.19,4.02,0.17,1.02,0.97,1.0,4.3,3.08,0.0,0.29,0.85,6.02,0.0,0.02,0.1,0.0,touch
22.01,25.01,18.06,20.04,16.93,23.93,26.02,25.13,22.06,18.87,22.33,25.2,23.12,21.31,18.09,0.48,0.51,1.79,0.49,0.54,0.0,0.0,0.12,0.0,0.0,6.96,4.23,1.0,0.01,0.0,4.28,1.89,0.0,0.0,0.0,4.03,0.23,1.17,0.88,1.17,4.08,3.26,0.11,0.14,1.01,6.14,0.0,0.23,0.0,0.0,touch
22.04,24.95,17.91,19.99,16.92,23.89,26.08,25.11,22.1,19.05,22.32,25.14,23.14,21.26,18.12,0.28,0.29,1.73,0.53,0.6,0.0,0.0,0.18,0.03,0.03,7.22,4.07,1.18,0.0,0.0,3.79,2.18,0.0,0.0,0.18,3.89,0.0,1.08,0.97,0.92,4.14,3.04,0.0,0.2,0.88,6.02,0.0,0.0,0.0,0.01,touch
22.05,24.92,17.91,19.88,16.89,23.94,26.01,25.02,21.91,19.12,22.37,25.24,22.99,21.26,18.0,0.21,0.34,1.83,0.4,0.44,0.07,0.0,0.06,0.14,0.0,7.07,3.89,1.26,0.0,0.0,3.99,1.95,0.15,0.13,0.0,3.83,0.0,1.13,0.87,1.33,3.91,3.28,0.0,0.02,1.03,6.05,0.0,0.0,0.04,0.0,touch
